"","country.id","year","country.name","life.expectancy","fertility.rate","population","GDP.per.capita.Current.USD","region.value","incomeLevel.value"
"7095","MR",1960,"Mauritania",42.2319024390244,6.775,854167,108.42051004084,"Sub-Saharan Africa","Low income"
"7096","MR",1964,"Mauritania",43.6629268292683,6.799,956369,158.826946529193,"Sub-Saharan Africa","Low income"
"7097","MR",2010,"Mauritania",58.2169512195122,4.533,3459773,1044.54796004431,"Sub-Saharan Africa","Low income"
"7098","MR",1978,"Mauritania",51.9422926829268,6.542,1432406,380.077020797374,"Sub-Saharan Africa","Low income"
"7099","MR",1995,"Mauritania",56.6527073170732,5.597,2292053,617.479894744818,"Sub-Saharan Africa","Low income"
"7100","MR",2008,"Mauritania",57.668243902439,4.671,3295254,1088.0145475102,"Sub-Saharan Africa","Low income"
"7101","MR",1966,"Mauritania",44.4654390243903,6.798,1011900,178.219837752791,"Sub-Saharan Africa","Low income"
"7102","MR",2003,"Mauritania",57.1329268292683,5.011,2882003,542.356358862051,"Sub-Saharan Africa","Low income"
"7103","MR",1982,"Mauritania",53.8998292682927,6.315,1607553,466.68098031662,"Sub-Saharan Africa","Low income"
"7104","MR",2007,"Mauritania",57.4702682926829,4.739,3212672,1044.84943796537,"Sub-Saharan Africa","Low income"
"7105","MR",1993,"Mauritania",56.439243902439,5.746,2166948,576.822794990197,"Sub-Saharan Africa","Low income"
"7106","MR",1965,"Mauritania",44.0384390243902,6.799,983773,175.616948867623,"Sub-Saharan Africa","Low income"
"7107","MR",1994,"Mauritania",56.5569756097561,5.673,2228453,590.513992262759,"Sub-Saharan Africa","Low income"
"7108","MR",1983,"Mauritania",54.2725853658537,6.263,1653818,476.698074008936,"Sub-Saharan Africa","Low income"
"7109","MR",2005,"Mauritania",57.2310243902439,4.875,3047249,716.858008304852,"Sub-Saharan Africa","Low income"
"7110","MR",1975,"Mauritania",50.2526341463415,6.681,1312132,362.704753863328,"Sub-Saharan Africa","Low income"
"7111","MR",2002,"Mauritania",57.0950487804878,5.079,2800333,472.952489368254,"Sub-Saharan Africa","Low income"
"7112","MR",1972,"Mauritania",48.2968048780488,6.759,1201462,220.57243240474,"Sub-Saharan Africa","Low income"
"7113","MR",1974,"Mauritania",49.6409756097561,6.713,1274150,325.528667022385,"Sub-Saharan Africa","Low income"
"7114","MR",2001,"Mauritania",57.0501707317073,5.148,2720367,476.23604795439,"Sub-Saharan Africa","Low income"
"7115","MR",1981,"Mauritania",53.4715609756098,6.37,1562144,478.825691516546,"Sub-Saharan Africa","Low income"
"7116","MR",1991,"Mauritania",56.1267317073171,5.878,2050456,704.081851134637,"Sub-Saharan Africa","Low income"
"7117","MR",2000,"Mauritania",56.9947804878049,5.219,2642743,489.51164499164,"Sub-Saharan Africa","Low income"
"7118","MR",1973,"Mauritania",48.9883658536585,6.739,1237242,269.738559785902,"Sub-Saharan Africa","Low income"
"7119","MR",1985,"Mauritania",54.8636097560976,6.17,1747839,390.879185670615,"Sub-Saharan Africa","Low income"
"7120","MR",1984,"Mauritania",54.5918536585366,6.214,1700638,427.449769054081,"Sub-Saharan Africa","Low income"
"7121","MR",1962,"Mauritania",42.9639024390244,6.794,903773,122.982857866117,"Sub-Saharan Africa","Low income"
"7122","MR",1971,"Mauritania",47.5782926829268,6.774,1166883,194.579110017442,"Sub-Saharan Africa","Low income"
"7123","MR",2004,"Mauritania",57.173756097561,4.943,2964526,618.461529100729,"Sub-Saharan Africa","Low income"
"7124","MR",1963,"Mauritania",43.3129268292683,6.798,929704,122.401707399351,"Sub-Saharan Africa","Low income"
"7125","MT",1990,"Malta",75.1757804878049,2.05,354170,7192.394285355,"Middle East & North Africa","High income: nonOECD"
"7126","MT",1997,"Malta",77.4365853658537,1.95,375236,9683.14540797466,"Middle East & North Africa","High income: nonOECD"
"7127","MT",1968,"Malta",69.9115853658537,2.12,307900,NA,"Middle East & North Africa","High income: nonOECD"
"7128","MT",1961,"Malta",67.9027073170732,3.274,325250,NA,"Middle East & North Africa","High income: nonOECD"
"7129","MT",1989,"Malta",74.9603414634146,2.11,350722,6040.83946725816,"Middle East & North Africa","High income: nonOECD"
"7130","MT",1979,"Malta",72.6950243902439,2.1,313342,3195.51239568261,"Middle East & North Africa","High income: nonOECD"
"7131","MT",1967,"Malta",69.6402195121951,2.236,311550,NA,"Middle East & North Africa","High income: nonOECD"
"7132","MT",1998,"Malta",77.1804878048781,1.88,377516,10091.2797969916,"Middle East & North Africa","High income: nonOECD"
"7133","MT",1978,"Malta",72.4556097560976,2.118,310182,2558.73543428134,"Middle East & North Africa","High income: nonOECD"
"7134","MT",1988,"Malta",74.7429024390244,2.08,347325,5814.44984160101,"Middle East & North Africa","High income: nonOECD"
"7135","MT",1999,"Malta",77.1487804878049,1.77,379360,10301.4232851886,"Middle East & North Africa","High income: nonOECD"
"7136","MT",1960,"Malta",67.6017804878049,3.62,326550,NA,"Middle East & North Africa","High income: nonOECD"
"7137","MT",1980,"Malta",72.9324390243903,1.99,316645,3948.26716486393,"Middle East & North Africa","High income: nonOECD"
"7138","MT",2010,"Malta",80.9487804878049,1.38,415995,19624.8538073839,"Middle East & North Africa","High income: nonOECD"
"7139","MT",2006,"Malta",78.5487804878049,1.39,406408,15723.4197903053,"Middle East & North Africa","High income: nonOECD"
"7140","MT",1996,"Malta",77.290243902439,2.1,372687,9852.31001075917,"Middle East & North Africa","High income: nonOECD"
"7141","MT",1977,"Malta",72.2131951219512,2.18,306970,2037.86476660159,"Middle East & North Africa","High income: nonOECD"
"7142","MT",2009,"Malta",79.8926829268293,1.43,413991,19564.1957457439,"Middle East & North Africa","High income: nonOECD"
"7143","MT",1976,"Malta",71.9687804878049,2.205,305774,1726.55913452495,"Middle East & North Africa","High income: nonOECD"
"7144","MT",1970,"Malta",70.4433170731707,2.025,302650,828.444834337079,"Middle East & North Africa","High income: nonOECD"
"7145","MT",2011,"Malta",NA,NA,419000,21209.0027290045,"Middle East & North Africa","High income: nonOECD"
"7146","MT",1972,"Malta",70.9626097560976,2.007,302450,975.720862993772,"Middle East & North Africa","High income: nonOECD"
"7147","MT",1991,"Malta",75.3901951219512,2.04,357727,7688.02750707283,"Middle East & North Africa","High income: nonOECD"
"7148","MT",1995,"Malta",77.1439024390244,1.83,370433,9717.50193818825,"Middle East & North Africa","High income: nonOECD"
"7149","MT",1969,"Malta",70.1789512195122,2.019,304300,NA,"Middle East & North Africa","High income: nonOECD"
"7150","MT",1993,"Malta",76.6024390243903,2.01,364704,7428.47560128869,"Middle East & North Africa","High income: nonOECD"
"7151","MT",1987,"Malta",74.5244634146342,1.98,344485,5083.80108177028,"Middle East & North Africa","High income: nonOECD"
"7152","MT",1981,"Malta",73.1668292682927,1.87,318982,3898.36999672329,"Middle East & North Africa","High income: nonOECD"
"7153","MT",2008,"Malta",79.4317073170732,1.44,411950,20765.3689211961,"Middle East & North Africa","High income: nonOECD"
"7154","MT",1965,"Malta",69.0864634146342,2.52,318800,NA,"Middle East & North Africa","High income: nonOECD"
"7155","MT",1974,"Malta",71.4709268292683,1.64,301996,1245.31842083175,"Middle East & North Africa","High income: nonOECD"
"7156","MT",2005,"Malta",79.5048780487805,1.38,403837,14809.9251820438,"Middle East & North Africa","High income: nonOECD"
"7157","MT",1966,"Malta",69.3663658536586,2.326,315200,NA,"Middle East & North Africa","High income: nonOECD"
"7158","MT",1975,"Malta",71.7208536585366,2.274,304222,1560.10509658262,"Middle East & North Africa","High income: nonOECD"
"7159","MT",1983,"Malta",73.6286829268293,1.965,330524,3526.91536128748,"Middle East & North Africa","High income: nonOECD"
"7160","MT",1986,"Malta",74.303512195122,1.98,342121,4194.53362238002,"Middle East & North Africa","High income: nonOECD"
"7161","MT",2007,"Malta",79.4439024390244,1.37,409050,18368.9883867668,"Middle East & North Africa","High income: nonOECD"
"7162","MT",2004,"Malta",78.5536585365854,1.4,401268,14064.2295970135,"Middle East & North Africa","High income: nonOECD"
"7163","MT",1982,"Malta",73.398756097561,1.98,325898,3787.91751420461,"Middle East & North Africa","High income: nonOECD"
"7164","MT",1973,"Malta",71.218512195122,1.649,302200,1143.66667608705,"Middle East & North Africa","High income: nonOECD"
"7165","MT",1994,"Malta",76.9,1.89,367941,8149.41632429728,"Middle East & North Africa","High income: nonOECD"
"7166","MT",2000,"Malta",78.2,1.7,381363,10377.0373182486,"Middle East & North Africa","High income: nonOECD"
"7167","MT",2001,"Malta",78.4414634146342,1.48,393028,9967.79040659294,"Middle East & North Africa","High income: nonOECD"
"7168","MT",1971,"Malta",70.7047073170732,2.06,302700,874.061146109093,"Middle East & North Africa","High income: nonOECD"
"7169","MT",1984,"Malta",73.8551219512195,1.95,330593,3332.82102436915,"Middle East & North Africa","High income: nonOECD"
"7170","MT",1992,"Malta",75.8334146341463,2.12,361260,8365.01309952099,"Middle East & North Africa","High income: nonOECD"
"7171","MT",2003,"Malta",78.3512195121951,1.48,398582,12844.5879877177,"Middle East & North Africa","High income: nonOECD"
"7172","MT",1964,"Malta",68.7999756097561,2.79,321250,NA,"Middle East & North Africa","High income: nonOECD"
"7173","MT",2002,"Malta",78.0926829268293,1.45,395969,10849.7502791421,"Middle East & North Africa","High income: nonOECD"
"7174","MT",1962,"Malta",68.2047804878049,3.237,323900,NA,"Middle East & North Africa","High income: nonOECD"
"7175","MT",1985,"Malta",74.0805609756098,1.99,336452,3322.30815939598,"Middle East & North Africa","High income: nonOECD"
"7176","MT",1963,"Malta",68.5049024390244,2.904,322550,NA,"Middle East & North Africa","High income: nonOECD"
"7177","MU",1969,"Mauritius",63.0216585365854,4.213,812404.8,NA,"Sub-Saharan Africa","Upper middle income"
"7178","MU",1988,"Mauritius",68.8640975609756,2.14,1040840.65313778,2059.3743054935,"Sub-Saharan Africa","Upper middle income"
"7179","MU",1987,"Mauritius",68.6530975609756,2.05,1032760,1828.83942746331,"Sub-Saharan Africa","Upper middle income"
"7180","MU",1989,"Mauritius",69.1300731707317,2.23,1048920.98159706,2088.91011780214,"Sub-Saharan Africa","Upper middle income"
"7181","MU",1996,"Mauritius",70.3229268292683,2.12,1133996,3899.44243320673,"Sub-Saharan Africa","Upper middle income"
"7182","MU",1979,"Mauritius",66.4832926829268,2.818,951419.2,1278.33010460957,"Sub-Saharan Africa","Upper middle income"
"7183","MU",1970,"Mauritius",63.119,3.952,826000,NA,"Sub-Saharan Africa","Upper middle income"
"7184","MU",2010,"Mauritius",72.9673170731707,1.47,1280924,7583.89365536177,"Sub-Saharan Africa","Upper middle income"
"7185","MU",1960,"Mauritius",58.7538780487805,6.167,659351,NA,"Sub-Saharan Africa","Upper middle income"
"7186","MU",2011,"Mauritius",NA,NA,1286051,8797.04995431923,"Sub-Saharan Africa","Upper middle income"
"7187","MU",1976,"Mauritius",64.8840975609756,3.169,906507.2,779.904040095187,"Sub-Saharan Africa","Upper middle income"
"7188","MU",1995,"Mauritius",70.3258536585366,2.14,1122457,3599.55175081755,"Sub-Saharan Africa","Upper middle income"
"7189","MU",2009,"Mauritius",72.8824390243903,1.5,1275032,6921.58997714465,"Sub-Saharan Africa","Upper middle income"
"7190","MU",1977,"Mauritius",65.4028780487805,3.071,921379.2,897.669092513367,"Sub-Saharan Africa","Upper middle income"
"7191","MU",1998,"Mauritius",70.6073170731707,1.97,1160421,3593.24156856112,"Sub-Saharan Africa","Upper middle income"
"7192","MU",1986,"Mauritius",68.4949512195122,1.99,1024680,1433.66773830502,"Sub-Saharan Africa","Upper middle income"
"7193","MU",2006,"Mauritius",72.4321951219512,1.7,1252698,5194.47806243378,"Sub-Saharan Africa","Upper middle income"
"7194","MU",2008,"Mauritius",72.5707317073171,1.58,1268565,7599.976242645,"Sub-Saharan Africa","Upper middle income"
"7195","MU",1968,"Mauritius",62.9336097560976,4.516,798412.8,NA,"Sub-Saharan Africa","Upper middle income"
"7196","MU",1967,"Mauritius",62.8201951219512,4.847,783916.8,NA,"Sub-Saharan Africa","Upper middle income"
"7197","MU",1982,"Mauritius",67.7751707317073,2.412,990753.596982772,1093.04110072527,"Sub-Saharan Africa","Upper middle income"
"7198","MU",1978,"Mauritius",65.9427804878049,2.954,936435.2,1088.84734187312,"Sub-Saharan Africa","Upper middle income"
"7199","MU",2003,"Mauritius",72.1213008130081,1.87,1222811,4587.6561083959,"Sub-Saharan Africa","Upper middle income"
"7200","MU",1999,"Mauritius",70.9609756097561,2.05,1175267,3651.23107830888,"Sub-Saharan Africa","Upper middle income"
"7201","MU",1994,"Mauritius",70.1585365853659,2.25,1112846,3197.33695600519,"Sub-Saharan Africa","Upper middle income"
"7202","MU",1993,"Mauritius",70.1073170731707,2.21,1097374,2973.79360894844,"Sub-Saharan Africa","Upper middle income"
"7203","MU",1965,"Mauritius",62.3724634146342,5.51,753000,NA,"Sub-Saharan Africa","Upper middle income"
"7204","MU",2002,"Mauritius",71.9658536585366,1.94,1210196,3939.28186264406,"Sub-Saharan Africa","Upper middle income"
"7205","MU",1961,"Mauritius",59.7629268292683,6.178,680756.8,NA,"Sub-Saharan Africa","Upper middle income"
"7206","MU",2007,"Mauritius",72.5707317073171,1.66,1260403,6182.19732864129,"Sub-Saharan Africa","Upper middle income"
"7207","MU",1966,"Mauritius",62.6484878048781,5.187,768812.8,NA,"Sub-Saharan Africa","Upper middle income"
"7208","MU",1973,"Mauritius",63.6997317073171,3.444,864819.2,NA,"Sub-Saharan Africa","Upper middle income"
"7209","MU",2000,"Mauritius",71.6634146341463,1.99,1186873,3861.03854240778,"Sub-Saharan Africa","Upper middle income"
"7210","MU",2005,"Mauritius",72.4321951219512,1.82,1243253,5054.35809470787,"Sub-Saharan Africa","Upper middle income"
"7211","MU",1980,"Mauritius",66.9879756097561,2.672,966000,1176.54682335871,"Sub-Saharan Africa","Upper middle income"
"7212","MU",1971,"Mauritius",63.2572195121951,3.741,839230.4,NA,"Sub-Saharan Africa","Upper middle income"
"7213","MU",1985,"Mauritius",68.3667317073171,2.02,1016000,1063.62519909753,"Sub-Saharan Africa","Upper middle income"
"7214","MU",1975,"Mauritius",64.4150487804878,3.255,892000,NA,"Sub-Saharan Africa","Upper middle income"
"7215","MU",2001,"Mauritius",71.7658536585366,1.91,1199881,3780.82884807517,"Sub-Saharan Africa","Upper middle income"
"7216","MU",1992,"Mauritius",70.0585365853659,2.37,1084441,2973.20538801772,"Sub-Saharan Africa","Upper middle income"
"7217","MU",1990,"Mauritius",69.4048780487805,2.32,1058775,2506.18493271298,"Sub-Saharan Africa","Upper middle income"
"7218","MU",1997,"Mauritius",70.4048780487805,2.04,1148284,3646.63784190973,"Sub-Saharan Africa","Upper middle income"
"7219","MU",2004,"Mauritius",72.2767479674797,1.87,1233386,5177.36646534448,"Sub-Saharan Africa","Upper middle income"
"7220","MU",1974,"Mauritius",64.0200731707317,3.341,878041.6,NA,"Sub-Saharan Africa","Upper middle income"
"7221","MU",1964,"Mauritius",61.9525365853659,5.785,736380.8,NA,"Sub-Saharan Africa","Upper middle income"
"7222","MU",1981,"Mauritius",67.4235853658537,2.532,979133.046359608,1171.6360426372,"Sub-Saharan Africa","Upper middle income"
"7223","MU",1972,"Mauritius",63.448243902439,3.575,852052.8,NA,"Sub-Saharan Africa","Upper middle income"
"7224","MU",1984,"Mauritius",68.2298536585366,2.16,1009233.49908368,1035.36604602923,"Sub-Saharan Africa","Upper middle income"
"7225","MU",1983,"Mauritius",68.042,2.325,1000803.86535921,1093.97794871842,"Sub-Saharan Africa","Upper middle income"
"7226","MU",1991,"Mauritius",69.9560975609756,2.3,1070266,2669.32628158848,"Sub-Saharan Africa","Upper middle income"
"7227","MU",1962,"Mauritius",60.6444146341463,6.124,700348.8,NA,"Sub-Saharan Africa","Upper middle income"
"7228","MU",1963,"Mauritius",61.3761707317073,5.993,718860.8,NA,"Sub-Saharan Africa","Upper middle income"
"7229","MV",1990,"Maldives",60.8846341463415,6.129,219474,980.02043629588,"South Asia","Upper middle income"
"7230","MV",1987,"Maldives",58.729,6.901,199898,706.705322100388,"South Asia","Upper middle income"
"7231","MV",1963,"Maldives",39.109243902439,7.152,97757,NA,"South Asia","Upper middle income"
"7232","MV",1999,"Maldives",69.3642195121951,3.146,268600,2193.74444158357,"South Asia","Upper middle income"
"7233","MV",1997,"Maldives",67.2816097560976,3.692,259002,1962.23814190063,"South Asia","Upper middle income"
"7234","MV",1996,"Maldives",66.2518536585366,4.007,253960,1773.43805304938,"South Asia","Upper middle income"
"7235","MV",1970,"Maldives",44.2064146341463,7.227,115772,NA,"South Asia","Upper middle income"
"7236","MV",1980,"Maldives",52.6288292682927,7.071,156626,271.11447753847,"South Asia","Upper middle income"
"7237","MV",2011,"Maldives",76.8829024390244,1.709,320081,6405.05305735452,"South Asia","Upper middle income"
"7238","MV",1979,"Maldives",51.5615853658537,7.002,151872,NA,"South Asia","Upper middle income"
"7239","MV",1962,"Maldives",38.5128780487805,7.118,95115,NA,"South Asia","Upper middle income"
"7240","MV",1971,"Maldives",44.9276097560976,7.201,119308,NA,"South Asia","Upper middle income"
"7241","MV",1989,"Maldives",60.1373414634146,6.427,213067,889.557736440127,"South Asia","Upper middle income"
"7242","MV",1969,"Maldives",43.4659024390244,7.237,112714,NA,"South Asia","Upper middle income"
"7243","MV",1994,"Maldives",64.2990731707317,4.704,243256,1463.003515181,"South Asia","Upper middle income"
"7244","MV",1978,"Maldives",50.5270487804878,6.953,147623,NA,"South Asia","Upper middle income"
"7245","MV",1993,"Maldives",63.3861219512195,5.073,237606,1356.55935597488,"South Asia","Upper middle income"
"7246","MV",1961,"Maldives",37.9720731707317,7.075,92526,NA,"South Asia","Upper middle income"
"7247","MV",2008,"Maldives",75.8110487804878,1.863,307632,6149.011846947,"South Asia","Upper middle income"
"7248","MV",1976,"Maldives",48.6560731707317,6.941,139851,NA,"South Asia","Upper middle income"
"7249","MV",1977,"Maldives",49.5541951219512,6.931,143701,NA,"South Asia","Upper middle income"
"7250","MV",1998,"Maldives",68.3257317073171,3.404,263867,2046.8508762745,"South Asia","Upper middle income"
"7251","MV",1983,"Maldives",55.6512195121951,7.245,173861,332.620813374147,"South Asia","Upper middle income"
"7252","MV",1973,"Maldives",46.3516585365854,7.103,127491,NA,"South Asia","Upper middle income"
"7253","MV",2010,"Maldives",76.5514146341463,1.752,315885,6570.42911186033,"South Asia","Upper middle income"
"7254","MV",2000,"Maldives",70.3741219512195,2.919,273236,2284.97395506224,"South Asia","Upper middle income"
"7255","MV",1960,"Maldives",37.4779512195122,7.021,90050,NA,"South Asia","Upper middle income"
"7256","MV",1986,"Maldives",58.034,7.07,193275,734.19789368567,"South Asia","Upper middle income"
"7257","MV",2005,"Maldives",74.3711463414634,2.134,295240,3361.59247561306,"South Asia","Upper middle income"
"7258","MV",1995,"Maldives",65.2537317073171,4.345,248712,1604.22076526369,"South Asia","Upper middle income"
"7259","MV",1988,"Maldives",59.4245853658537,6.686,206522,816.428653411786,"South Asia","Upper middle income"
"7260","MV",1966,"Maldives",41.1993414634146,7.218,105325,NA,"South Asia","Upper middle income"
"7261","MV",2001,"Maldives",71.3306829268293,2.722,277791,2838.07079018333,"South Asia","Upper middle income"
"7262","MV",2006,"Maldives",74.9126829268293,2.027,299419,4353.01366980719,"South Asia","Upper middle income"
"7263","MV",1965,"Maldives",40.462,7.201,102909,NA,"South Asia","Upper middle income"
"7264","MV",1975,"Maldives",47.8337804878049,6.981,135895,NA,"South Asia","Upper middle income"
"7265","MV",1968,"Maldives",42.712512195122,7.237,110056,NA,"South Asia","Upper middle income"
"7266","MV",1974,"Maldives",47.0744390243903,7.04,131752,NA,"South Asia","Upper middle income"
"7267","MV",1967,"Maldives",41.9546585365854,7.231,107659,NA,"South Asia","Upper middle income"
"7268","MV",1964,"Maldives",39.7611463414634,7.179,100370,NA,"South Asia","Upper middle income"
"7269","MV",1991,"Maldives",61.6763414634146,5.797,225709,1083.11273667832,"South Asia","Upper middle income"
"7270","MV",2003,"Maldives",73.0244146341463,2.394,286665,3251.61774196362,"South Asia","Upper middle income"
"7271","MV",1984,"Maldives",56.5183658536585,7.24,180238,607.549718146511,"South Asia","Upper middle income"
"7272","MV",2009,"Maldives",76.1956585365854,1.802,311739,6229.67049358598,"South Asia","Upper middle income"
"7273","MV",1985,"Maldives",57.3080731707317,7.184,186720,680.992553435437,"South Asia","Upper middle income"
"7274","MV",2007,"Maldives",75.3870243902439,1.938,303539,5079.99486886364,"South Asia","Upper middle income"
"7275","MV",1981,"Maldives",53.6889024390244,7.146,161931,276.546534966389,"South Asia","Upper middle income"
"7276","MV",2002,"Maldives",72.2180731707317,2.549,282266,2885.49298356869,"South Asia","Upper middle income"
"7277","MV",2004,"Maldives",73.7431463414634,2.256,290988,3638.5735837904,"South Asia","Upper middle income"
"7278","MV",1972,"Maldives",45.6390243902439,7.159,123266,NA,"South Asia","Upper middle income"
"7279","MV",1982,"Maldives",54.7048536585366,7.21,167708,285.829201907985,"South Asia","Upper middle income"
"7280","MV",1992,"Maldives",62.5114146341463,5.441,231756,1229.10888417977,"South Asia","Upper middle income"
"7281","MW",1995,"Malawi",46.6426829268293,6.325,9883350,141.395168015605,"Sub-Saharan Africa","Low income"
"7282","MW",2000,"Malawi",46.0297317073171,6.095,11228756,155.271565281954,"Sub-Saharan Africa","Low income"
"7283","MW",2006,"Malawi",49.8891463414634,6.001,13195329,236.21561168782,"Sub-Saharan Africa","Low income"
"7284","MW",2010,"Malawi",53.4626341463415,5.99,14900841,339.18558730132,"Sub-Saharan Africa","Low income"
"7285","MW",1965,"Malawi",38.8409024390244,7.097,3974682,57.730056368764,"Sub-Saharan Africa","Low income"
"7286","MW",1988,"Malawi",46.776,6.941,8616602,160.147148034055,"Sub-Saharan Africa","Low income"
"7287","MW",1964,"Malawi",38.6242926829268,7.056,3877813,50.2190771864672,"Sub-Saharan Africa","Low income"
"7288","MW",1970,"Malawi",40.5492195121951,7.309,4531280,64.1145924748405,"Sub-Saharan Africa","Low income"
"7289","MW",1989,"Malawi",46.961243902439,6.848,9051225,175.689372348343,"Sub-Saharan Africa","Low income"
"7290","MW",1973,"Malawi",41.8341707317073,7.425,4969175,89.4119034057071,"Sub-Saharan Africa","Low income"
"7291","MW",1994,"Malawi",46.8521707317073,6.393,9772164,120.935467277422,"Sub-Saharan Africa","Low income"
"7292","MW",2007,"Malawi",50.8623170731707,5.998,13589404,254.48750359486,"Sub-Saharan Africa","Low income"
"7293","MW",1993,"Malawi",47.0175853658537,6.47,9721620,212.993957780212,"Sub-Saharan Africa","Low income"
"7294","MW",1969,"Malawi",40.1225609756098,7.267,4404709,60.344751715798,"Sub-Saharan Africa","Low income"
"7295","MW",1996,"Malawi",46.4121463414634,6.267,10070605,226.504176133271,"Sub-Saharan Africa","Low income"
"7296","MW",1971,"Malawi",40.9903902439024,7.35,4667889,78.2776384422526,"Sub-Saharan Africa","Low income"
"7297","MW",2011,"Malawi",54.1363658536585,5.985,15380888,370.614738432059,"Sub-Saharan Africa","Low income"
"7298","MW",1977,"Malawi",43.249243902439,7.497,5670199,142.193251501347,"Sub-Saharan Africa","Low income"
"7299","MW",1999,"Malawi",45.9636829268293,6.13,10922265,162.596466942928,"Sub-Saharan Africa","Low income"
"7300","MW",1990,"Malawi",47.0942682926829,6.75,9380892,200.491103744658,"Sub-Saharan Africa","Low income"
"7301","MW",1966,"Malawi",39.0900487804878,7.139,4074649,63.9069596618666,"Sub-Saharan Africa","Low income"
"7302","MW",1998,"Malawi",46.0350243902439,6.17,10612353,164.957330339763,"Sub-Saharan Africa","Low income"
"7303","MW",1967,"Malawi",39.3847073170732,7.181,4178378,64.5731989060491,"Sub-Saharan Africa","Low income"
"7304","MW",1960,"Malawi",37.7736341463415,6.909,3525246,46.2266063974519,"Sub-Saharan Africa","Low income"
"7305","MW",2008,"Malawi",51.8047317073171,5.996,14005113,290.859105455019,"Sub-Saharan Africa","Low income"
"7306","MW",2009,"Malawi",52.6809512195122,5.994,14442290,327.343403333102,"Sub-Saharan Africa","Low income"
"7307","MW",1961,"Malawi",37.9981463414634,6.943,3607612,48.392169295074,"Sub-Saharan Africa","Low income"
"7308","MW",1986,"Malawi",46.3110243902439,7.105,7661008,154.506282641232,"Sub-Saharan Africa","Low income"
"7309","MW",1987,"Malawi",46.5564390243902,7.028,8128340,145.549118114807,"Sub-Saharan Africa","Low income"
"7310","MW",1968,"Malawi",39.7298780487805,7.224,4287627,57.1787116325163,"Sub-Saharan Africa","Low income"
"7311","MW",1963,"Malawi",38.4202195121951,7.017,3784224,50.4251826873406,"Sub-Saharan Africa","Low income"
"7312","MW",1974,"Malawi",42.2147804878049,7.457,5132087,106.900179488415,"Sub-Saharan Africa","Low income"
"7313","MW",1972,"Malawi",41.4235365853659,7.389,4814073,84.3533418875177,"Sub-Saharan Africa","Low income"
"7314","MW",1980,"Malawi",44.3361951219512,7.432,6239898,198.345471492224,"Sub-Saharan Africa","Low income"
"7315","MW",2004,"Malawi",48.0629024390244,6.013,12472794,210.473102252092,"Sub-Saharan Africa","Low income"
"7316","MW",1983,"Malawi",45.4247317073171,7.29,6741249,181.454287849466,"Sub-Saharan Africa","Low income"
"7317","MW",2001,"Malawi",46.2764878048781,6.066,11529337,148.881307929285,"Sub-Saharan Africa","Low income"
"7318","MW",1976,"Malawi",42.9088292682927,7.495,5481074,122.29542813353,"Sub-Saharan Africa","Low income"
"7319","MW",2005,"Malawi",48.9380487804878,6.005,12822587,214.888759258479,"Sub-Saharan Africa","Low income"
"7320","MW",1975,"Malawi",42.5688292682927,7.481,5301861,115.657384717416,"Sub-Saharan Africa","Low income"
"7321","MW",1982,"Malawi",45.0775609756098,7.342,6567327,179.691522333416,"Sub-Saharan Africa","Low income"
"7322","MW",2003,"Malawi",47.3086341463415,6.025,12144945,199.64322403912,"Sub-Saharan Africa","Low income"
"7323","MW",1997,"Malawi",46.1964634146342,6.216,10319125,258.098261442664,"Sub-Saharan Africa","Low income"
"7324","MW",1962,"Malawi",38.2131707317073,6.979,3694022,49.572032598327,"Sub-Saharan Africa","Low income"
"7325","MW",1979,"Malawi",43.9639268292683,7.465,6055046,174.779011215816,"Sub-Saharan Africa","Low income"
"7326","MW",2002,"Malawi",46.7073170731707,6.042,11833102,225.22912773387,"Sub-Saharan Africa","Low income"
"7327","MW",1981,"Malawi",44.7113902439025,7.39,6409111,193.113474887805,"Sub-Saharan Africa","Low income"
"7328","MW",1978,"Malawi",43.6011219512195,7.487,5863933,161.83395119732,"Sub-Saharan Africa","Low income"
"7329","MW",1984,"Malawi",45.7464390243902,7.234,6967388,173.382920813003,"Sub-Saharan Africa","Low income"
"7330","MW",1991,"Malawi",47.1501463414634,6.652,9583696,229.925706223475,"Sub-Saharan Africa","Low income"
"7331","MW",1985,"Malawi",46.0411951219512,7.173,7268257,155.65599574373,"Sub-Saharan Africa","Low income"
"7332","MW",1992,"Malawi",47.1224146341464,6.558,9681728,185.868374539069,"Sub-Saharan Africa","Low income"
"7333","MX",1969,"Mexico",60.8957804878049,6.76,50370262,645.534746552744,"Latin America & Caribbean","Upper middle income"
"7334","MX",1988,"Mexico",69.9993170731707,3.579,81010093,2260.75874637114,"Latin America & Caribbean","Upper middle income"
"7335","MX",1989,"Mexico",70.3959512195122,3.489,82666457,2697.30977277158,"Latin America & Caribbean","Upper middle income"
"7336","MX",1970,"Mexico",61.3266585365854,6.72,51868335,685.229465537833,"Latin America & Caribbean","Upper middle income"
"7337","MX",1960,"Mexico",57.0351219512195,6.783,38418829,339.837659431213,"Latin America & Caribbean","Upper middle income"
"7338","MX",1977,"Mexico",65.0338048780488,5.418,63723359,1284.07826969398,"Latin America & Caribbean","Upper middle income"
"7339","MX",1967,"Mexico",60.130512195122,6.777,47572205,558.232944661543,"Latin America & Caribbean","Upper middle income"
